"word","id","nature","index_word","frequency"
"网络",332,"n",18,22
"未",332,"d",4,139
"无法控制",332,"nz",43,5
"详细",332,"ad",52,192
"卸载",332,"v",44,7
"应用程序",332,"n",13,10
"应用程序",332,"n",25,10
"这一",332,"x",21,5
"正品",332,"n",6,213
"质量检查",332,"n",9,147
"中",332,"f",49,135
"中",332,"f",16,135
"资源",332,"n",20,21
"不便",333,"c",11,41
"带来",333,"v",10,90
"订单",333,"n",12,47
"订单",333,"n",17,47
"访问",333,"v",29,158
"非常重视",333,"l",8,20
"分配",333,"vn",13,7
"解决",333,"v",28,48
"美丽",333,"ns",3,1
"耐心",333,"a",5,2
"培训",333,"vn",21,41
"配送",333,"v",18,27
"配送",333,"v",19,27
"确保",333,"v",22,154
"商品",333,"n",27,102
"深表歉意",333,"vn",9,5
"生活",333,"vn",31,246
"师傅",333,"nr",20,32
"收到",333,"v",26,19
"手中",333,"s",24,7
"送达",333,"v",23,8
"提供",333,"v",6,79
"完善",333,"v",15,35
"未",333,"d",25,139
"物流",333,"n",1,9
"系统",333,"n",14,40
"详细",333,"ad",30,192
"心情",333,"n",4,16
"信息",333,"n",7,20
"影响",333,"vn",2,4
"运行",333,"v",16,11
"本店",334,"n",3,55
"拆封",334,"v",8,134
"店",334,"n",5,57
"更多人",334,"x",35,4
"供应商",334,"n",42,135
"广电总局",334,"nt",18,1
"盒子",334,"n",20,4
"回复",334,"v",40,31
"会为",334,"x",44,43
"技术",334,"n",37,42
"解答",334,"v",41,48
"解决",334,"v",38,48
"力求",334,"n",23,17
"流程",334,"n",14,147
"满意",334,"v",29,12
"满意",334,"v",36,12
"品质",334,"n",16,148
"倾听",334,"v",31,3
"全新",334,"d",9,137
"确保",334,"v",15,154
"三包",334,"m",11,187
"生活",334,"vn",45,246
"时",334,"n",12,161
"收看",334,"v",21,2
"所售",334,"v",6,55
"添麻烦",334,"l",2,9
"网络",334,"n",19,22
"未",334,"d",7,139
"详细",334,"ad",43,192
"小伙伴",334,"n",26,12
"小伙伴",334,"n",24,12
"小伙伴",334,"n",32,12
"小伙伴",334,"n",28,12
"心声",334,"n",33,3
"需求",334,"v",25,24
"应",334,"v",17,1
"赞许",334,"v",27,3
"针对性",334,"n",39,22
"真的",334,"d",1,24
"正品",334,"n",10,213
"正品",334,"n",4,213
"直播",334,"vn",22,4
"质量检查",334,"n",13,147
"中",334,"f",30,135
"做出",334,"v",34,3
"残次品",335,"n",15,1
"发现",335,"v",16,13
"狗屎",335,"n",11,1
"顾客",335,"nr",14,6
"后悔",335,"v",9,8
"机器",335,"n",1,1
"极差",335,"n",7,3
"家具",335,"n",4,1
"卖",335,"v",13,8
"牛",335,"n",8,1
"碰坏",335,"v",5,1
"全",335,"a",17,1
"人治",335,"n",20,1
"色彩",335,"n",6,17
"师傅",335,"nr",2,32
"售后",335,"n",12,106
"耍",335,"v",19,1
"死",335,"v",10,3
"太差",335,"n",3,21
"踢皮球",335,"n",18,1
"不便",336,"c",6,41
"部门",336,"n",9,6
"带来",336,"v",5,90
"带来",336,"v",14,90
"更好",336,"d",15,58
"购物",336,"n",1,123
"过程",336,"n",2,18
"合作",336,"vn",11,1
"交易",336,"n",4,2
"解决",336,"v",19,48
"满意",336,"v",3,12
"三包",336,"m",17,187
"深表歉意",336,"vn",7,5
"生活",336,"vn",21,246
"提出",336,"v",8,2
"提高",336,"v",12,2
"相关",336,"v",20,9
"正品",336,"n",16,213
"之间",336,"f",10,1
"质量",336,"n",13,78
"质量",336,"n",18,78
"烦",337,"v",5,2
"感人",337,"n",2,1
"画质",337,"n",1,13
"会员",337,"n",4,36
"开",337,"v",3,11
"不便",338,"c",2,41
"带来",338,"v",1,90
"访问",338,"v",5,158
"更好",338,"d",3,58
"解答",338,"v",4,48
"生活",338,"vn",6,246
"本店",339,"n",3,55
"不好",339,"d",1,74
"拆封",339,"v",8,134
"点击",339,"v",20,9
"店",339,"n",5,57
"订单",339,"n",18,47
"订单",339,"n",23,47
"订单",339,"n",29,47
"访问",339,"v",41,158
"分配",339,"vn",24,7
"购物",339,"n",2,123
"还会",339,"x",27,4
"检查",339,"vn",17,8
"解决",339,"v",40,48
"流程",339,"n",14,147
"培训",339,"vn",33,41
"配送",339,"v",30,27
"配送",339,"v",31,27
"品质",339,"n",16,148
"全新",339,"d",9,137
"确保",339,"v",34,154
"确保",339,"v",15,154
"确认",339,"v",21,30
"三包",339,"m",11,187
"商品",339,"n",39,102
"生活",339,"vn",43,246
"师傅",339,"nr",32,32
"时",339,"n",12,161
"收到",339,"v",38,19
"收货",339,"n",22,6
"手中",339,"s",36,7
"送达",339,"v",35,8
"所售",339,"v",6,55
"完善",339,"v",26,35
"未",339,"d",37,139
"未",339,"d",7,139
"系统",339,"n",25,40
"详细",339,"ad",42,192
"有误",339,"vn",19,1
"运行",339,"v",28,11
"正品",339,"n",10,213
"正品",339,"n",4,213
"质量检查",339,"n",13,147
"感觉",340,"n",4,13
"画面",340,"n",1,50
"模糊",340,"a",5,27
"清晰",340,"a",2,29
"总",340,"b",3,1
"本款",341,"n",8,4
"逼真",341,"v",15,2
"播放",341,"v",29,20
"播放",341,"v",36,20
"播放",341,"v",18,20
"采用",341,"v",9,9
"菜",341,"n",25,3
"单键",341,"n",26,3
"点击",341,"v",23,9
"访问",341,"v",39,158
"高",341,"a",11,9
"供应商",341,"n",40,135
"后期",341,"t",37,49
"画面",341,"n",13,50
"流程",341,"n",5,147
"明亮动人",341,"n",17,2
"片源",341,"n",32,28
"片源",341,"n",21,28
"品质",341,"n",7,148
"清屏",341,"n",12,2
"清晰",341,"a",10,29
"清晰度",341,"n",35,12
"清晰度",341,"n",28,12
"确保",341,"v",6,154
"三包",341,"m",2,187
"色彩",341,"n",16,17
"设置",341,"vn",34,19
"生活",341,"vn",42,246
"时",341,"n",22,161
"时",341,"n",3,161
"时",341,"n",33,161
"细腻",341,"a",14,2
"详细",341,"ad",41,192
"选择",341,"v",27,40
"遥控器",341,"n",24,46
"影视",341,"n",19,5
"影视",341,"n",30,5
"正品",341,"n",1,213
"质量检查",341,"n",4,147
"中",341,"f",38,135
"中",341,"f",31,135
"中",341,"f",20,135
"播放",342,"v",14,20
"播放",342,"v",12,20
"不好",342,"d",11,74
"电影",342,"n",15,2
"反正",342,"d",16,5
"功能",342,"n",10,14
"功能",342,"n",5,14
"好看",342,"v",3,1
"鸡肋",342,"n",7,1
"蓝牙",342,"ns",4,19
"软件",342,"n",17,20
"实在",342,"v",1,3
"手机",342,"n",8,22
"太",342,"d",6,21
"外观",342,"n",2,10
"音乐",342,"n",13,1
"优化",342,"vn",18,4
"有待",342,"v",19,3
"语音",342,"n",9,3
"至少",342,"d",20,1
"做",342,"v",21,7
"拆封",343,"v",3,134
"放心",343,"v",11,11
"及时处理",343,"i",14,3
"流程",343,"n",8,147
"品质",343,"n",10,148
"全新",343,"d",1,137
"确保",343,"v",9,154
"三包",343,"m",5,187
"生活",343,"vn",17,246
"时",343,"n",6,161
"售后",343,"n",13,106
"售后",343,"n",15,106
"完善",343,"v",12,35
"未",343,"d",2,139
"详细",343,"ad",16,192
"正品",343,"n",4,213
"质量检查",343,"n",7,147
"几天",344,"m",4,12
"收",344,"v",2,3
"装",344,"v",5,6
"装修",344,"v",1,2
"装修费",344,"n",3,1
"发现",345,"v",6,13
"访问",345,"v",9,158
"工艺",345,"n",2,8
"供应商",345,"n",10,135
"技术",345,"n",8,42
"美好",345,"a",7,7
"生活",345,"vn",12,246
"体会",345,"n",5,8
"细细",345,"a",4,7
"详细",345,"ad",11,192
"选材",345,"n",1,8
"优秀",345,"a",3,26
"不便",346,"c",2,41
"窗口",346,"s",24,1
"带来",346,"v",1,90
"对话",346,"n",23,1
"访问",346,"v",20,158
"改善",346,"v",5,21
"更好",346,"d",12,58
"供应商",346,"n",21,135
"购物",346,"n",13,123
"力求",346,"n",10,17
"流程",346,"n",16,147
"培训",346,"vn",4,41
"培训",346,"vn",7,41
"品质",346,"n",18,148
"确保",346,"v",17,154
"人工",346,"n",26,5
"人员",346,"n",3,26
"生活",346,"vn",27,246
"时",346,"n",14,161
"输入",346,"v",25,3
"水平",346,"n",9,43
"提供",346,"v",11,79
"提升",346,"v",8,48
"详细",346,"ad",22,192
"员工",346,"n",6,14
"质量检查",346,"n",15,147
"中",346,"f",19,135
"保障",347,"v",16,17
"法定",347,"n",13,12
"供应商",347,"n",10,135
"解答",347,"v",11,48
"解决",347,"v",9,48
"流程",347,"n",5,147
"履行职责",347,"n",15,12
"品质",347,"n",7,148
"权益",347,"n",17,25
"全心全意",347,"i",19,14
"确保",347,"v",6,154
"三包",347,"m",14,187
"三包",347,"m",2,187
"生活",347,"vn",18,246
"时",347,"n",3,161
"详细",347,"ad",12,192
"需求",347,"v",8,24
"正品",347,"n",1,213
"质量检查",347,"n",4,147
"不好",348,"d",5,74
"不太好",348,"v",7,1
"底座",348,"n",1,9
"画质",348,"n",3,13
"老婆",348,"n",4,1
"屏幕",348,"n",6,42
"收费",348,"n",2,46
"高清",349,"nr",8,25
"会员",349,"n",7,36
"马赛克",349,"nr",5,1
"全是",349,"x",4,2
"视频",349,"n",6,21
"太差",349,"n",3,21
"投屏",349,"x",1,12
"效果",349,"n",2,7
"厂商",350,"n",8,1
"付费",350,"v",9,11
"坑",350,"n",2,9
"商品",350,"n",1,102
"上门",350,"ns",4,37
"需求",350,"v",5,24
"预约",350,"v",3,47
"找",350,"v",7,16
"真的",350,"d",6,24
"差评",351,"x",5,37
"广告",351,"n",4,24
"看着",351,"v",2,3
"看着",351,"v",1,3
"来个",351,"x",3,1
"保护",352,"v",7,5
"不便",352,"c",16,41
"哒",352,"zg",30,3
"带来",352,"v",15,90
"单机版",352,"b",4,1
"滴",352,"v",13,5
"第一",352,"m",27,2
"点",352,"m",21,2
"订单",352,"n",3,47
"反感",352,"v",12,2
"访问",352,"v",33,158
"高峰",352,"nr",17,1
"后期",352,"t",31,49
"回复",352,"v",29,31
"回复",352,"v",22,31
"价格",352,"n",6,44
"价格",352,"n",5,44
"降价",352,"n",9,36
"理解",352,"v",23,29
"令人",352,"nrt",11,1
"留言",352,"v",26,1
"乱涨价",352,"i",8,1
"全店",352,"x",24,1
"任一",352,"r",25,1
"生活",352,"vn",35,246
"时段",352,"n",18,2
"时间",352,"n",28,19
"实在",352,"v",10,3
"太坑",352,"x",1,3
"同一时间",352,"d",20,1
"详细",352,"ad",34,192
"效果",352,"n",14,7
"一对",352,"m",19,1
"中",352,"f",32,135
"昨天",352,"t",2,2
"标准",353,"n",19,18
"不断加强",353,"i",4,27
"不断完善",353,"l",10,24
"不好",353,"d",2,74
"带来",353,"v",1,90
"访问",353,"v",26,158
"非常重视",353,"l",3,20
"更好",353,"d",12,58
"供应商",353,"n",27,135
"购物",353,"n",13,123
"环节",353,"n",8,20
"介绍",353,"v",15,52
"流程",353,"n",22,147
"品质",353,"n",24,148
"确保",353,"v",23,154
"商品",353,"n",14,102
"生活",353,"vn",29,246
"时",353,"n",20,161
"收费",353,"n",18,46
"水平",353,"n",7,43
"提供",353,"v",11,79
"提升",353,"v",6,48
"下方",353,"f",17,32
"详细",353,"ad",28,192
"页面",353,"n",16,65
"意识",353,"n",5,27
"质量检查",353,"n",21,147
"中",353,"f",25,135
"中",353,"f",9,135
"差评",354,"x",9,37
"放在",354,"v",3,2
"费",354,"v",7,25
"挂",354,"v",1,4
"块钱",354,"n",6,2
"墙上",354,"s",2,3
"撒子",354,"x",8,1
"收",354,"v",5,3
"桌子",354,"n",4,2
"等待",355,"v",25,6
"等待时间",355,"n",11,7
"第三方",355,"m",27,24
"访问",355,"v",39,158
"非应用",355,"l",33,5
"供应商",355,"n",40,135
"广告",355,"n",29,24
"广告",355,"n",19,24
"过程",355,"n",10,18
"过程",355,"n",26,18
"过程",355,"n",3,18
"后期",355,"t",37,49
"化",355,"n",18,5
"画面",355,"n",20,50
"加载",355,"v",7,8
"简洁",355,"a",16,5
"枯燥乏味",355,"i",24,5
"利用",355,"n",21,6
"内容",355,"n",28,18
"启动",355,"vn",22,16
"启动",355,"vn",2,16
"启动",355,"vn",14,16
"启动时",355,"l",15,5
"情景",355,"n",17,5
"请求",355,"v",5,5
"渠道",355,"n",35,7
"三方",355,"m",36,5
"商店",355,"n",34,5
"生活",355,"vn",42,246
"时间",355,"n",23,19
"视频",355,"n",30,21
"提升",355,"v",12,48
"网络",355,"n",6,22
"无法控制",355,"nz",31,5
"详细",355,"ad",41,192
"卸载",355,"v",32,7
"应用程序",355,"n",1,10
"应用程序",355,"n",13,10
"这一",355,"x",9,5
"中",355,"f",38,135
"中",355,"f",4,135
"资源",355,"n",8,21
"暗部",356,"x",30,1
"版本",356,"n",42,25
"本店",356,"n",3,55
"层次",356,"m",19,4
"拆封",356,"v",8,134
"店",356,"n",5,57
"动态",356,"n",26,6
"分辨率",356,"n",17,18
"高清",356,"nr",37,25
"更新",356,"d",46,18
"观赏",356,"v",39,15
"画面",356,"n",18,50
"画面",356,"n",33,50
"画质",356,"n",23,13
"技术",356,"n",24,42
"解答",356,"v",49,48
"解决",356,"v",47,48
"惊艳",356,"a",21,1
"亮部",356,"x",29,1
"流程",356,"n",14,147
"妹子",356,"n",48,9
"片源",356,"n",38,28
"品质",356,"n",16,148
"清晰",356,"a",31,29
"全心全意",356,"i",52,14
"全新",356,"d",9,137
"确保",356,"v",15,154
"确认",356,"v",40,30
"三包",356,"m",11,187
"升级",356,"vn",45,23
"生动",356,"vn",34,5
"生活",356,"vn",51,246
"时",356,"n",12,161
"视觉效果",356,"n",20,1
"是否是",356,"l",43,15
"所售",356,"v",6,55
"提供",356,"v",25,79
"添麻烦",356,"l",2,9
"图像",356,"n",27,16
"未",356,"d",7,139
"系统",356,"n",41,40
"细节",356,"n",28,23
"详细",356,"ad",50,192
"选择",356,"v",36,40
"展现",356,"v",32,1
"真的",356,"d",1,24
"真实",356,"d",35,12
"震撼",356,"v",22,2
"正品",356,"n",10,213
"正品",356,"n",4,213
"质量检查",356,"n",13,147
"最新",356,"d",44,22
"保证",357,"v",12,9
"不断加强",357,"i",2,27
"不断完善",357,"l",8,24
"材料",357,"n",26,19
"查看",357,"v",22,49
"访问",357,"v",31,158
"非常重视",357,"l",1,20
"更好",357,"d",10,58
"供应商",357,"n",32,135
"购物",357,"n",11,123
"核实",357,"n",21,16
"环节",357,"n",6,20
"极致",357,"d",25,18
"技术",357,"n",30,42
"介绍",357,"v",17,52
"力争",357,"nz",23,18
"每一件",357,"l",24,18
"明细",357,"ad",20,25
"商品",357,"n",16,102
"设计",357,"vn",27,21
"生活",357,"vn",34,246
"售后",357,"n",13,106
"水平",357,"n",5,43
"提供",357,"v",9,79
"提升",357,"v",4,48
"调试",357,"vn",15,12
"网点",357,"n",14,9
"下方",357,"f",19,32
"详细",357,"ad",33,192
"页面",357,"n",18,65
"意识",357,"n",3,27
"优秀",357,"a",29,26
"质量",357,"n",28,78
"中",357,"f",7,135
"不便",358,"c",2,41
"带来",358,"v",1,90
"访问",358,"v",3,158
"生活",358,"vn",4,246
"崩溃",359,"v",25,1
"倒闭",359,"v",31,1
"电器",359,"n",6,4
"店铺",359,"n",19,4
"店铺",359,"n",2,4
"店铺",359,"n",4,4
"店铺",359,"n",21,4
"东西",359,"ns",15,16
"奉劝",359,"v",13,2
"购买",359,"v",5,35
"恨不得",359,"d",8,1
"花钱买",359,"ns",14,1
"换个",359,"x",16,3
"换个",359,"x",18,3
"火大",359,"a",23,1
"拉黑",359,"x",3,1
"品牌",359,"n",17,9
"破",359,"v",7,3
"气",359,"n",11,1
"失望透顶",359,"n",26,2
"售后",359,"n",27,106
"太差",359,"n",28,21
"态度",359,"n",10,12
"态度",359,"n",24,12
"无锡",359,"ns",12,1
"想",359,"v",1,15
"砸掉",359,"v",9,1
"早日",359,"t",30,1
"这家",359,"r",20,1
"质量",359,"n",22,78
"祝你们",359,"nr",29,1
"办",360,"v",5,2
"办",360,"v",24,2
"动画片",360,"n",9,2
"动画片",360,"n",13,2
"儿童",360,"n",8,6
"感觉",360,"n",23,13
"广告",360,"n",18,24
"好几个",360,"m",25,2
"划算",360,"v",2,1
"会员",360,"n",17,36
"会员",360,"n",3,36
"会员",360,"n",11,36
"会员",360,"n",7,36
"会员",360,"n",26,36
"会员",360,"n",19,36
"可气",360,"v",12,1
"模糊",360,"a",27,27
"软件",360,"n",10,20
"三十",360,"m",21,1
"剩下",360,"v",16,1
"受骗",360,"v",22,1
"太多",360,"ns",4,3
"一集",360,"m",15,2
"一月",360,"m",20,1
"影视",360,"n",6,5
"只能",360,"v",14,7
"总体",360,"n",1,2
"便宜",361,"a",55,16
"操作",361,"v",16,10
"查看",361,"v",40,49
"拆封",361,"v",3,134
"点击",361,"v",43,9
"点击",361,"v",19,9
"电源",361,"n",20,18
"电源",361,"n",41,18
"电源",361,"n",35,18
"电源",361,"n",44,18
"电源",361,"n",25,18
"电源",361,"n",28,18
"断电",361,"n",17,3
"方法",361,"n",15,16
"访问",361,"v",60,158
"更好",361,"d",54,58
"供应商",361,"n",61,135
"观看",361,"v",56,33
"后续",361,"v",58,3
"机界面",361,"n",48,5
"机界面",361,"n",14,5
"检测",361,"vn",39,32
"键",361,"n",29,14
"键",361,"n",42,14
"键",361,"n",36,14
"键后",361,"x",45,6
"键后",361,"x",21,6
"键及",361,"x",26,3
"卡",361,"n",46,5
"卡",361,"n",12,5
"开",361,"v",47,11
"开",361,"v",13,11
"开机",361,"n",37,32
"开机",361,"n",11,32
"开机",361,"n",30,32
"开机",361,"n",32,32
"流程",361,"n",8,147
"排查",361,"vn",33,19
"品质",361,"n",10,148
"屏幕",361,"n",22,42
"屏幕",361,"n",52,42
"清除",361,"v",49,3
"全新",361,"d",1,137
"确保",361,"v",9,154
"三包",361,"m",5,187
"生活",361,"vn",63,246
"时",361,"n",6,161
"试试",361,"vn",57,1
"售后",361,"n",38,106
"数据",361,"n",50,7
"未",361,"d",2,139
"显示",361,"v",23,32
"详细",361,"ad",62,192
"遥控器",361,"n",34,46
"遥控器",361,"n",31,46
"遥控器",361,"n",24,46
"音效",361,"n",53,4
"正品",361,"n",4,213
"质量检查",361,"n",7,147
"中",361,"f",59,135
"重启",361,"v",18,15
"重启",361,"v",51,15
"主机",361,"b",27,7
"不知",362,"v",11,5
"拆封",362,"v",3,134
"访问",362,"v",20,158
"告知",362,"v",15,14
"供应商",362,"n",21,135
"回复",362,"v",17,31
"解答",362,"v",18,48
"流程",362,"n",8,147
"品质",362,"n",10,148
"情况",362,"n",13,22
"全新",362,"d",1,137
"确保",362,"v",9,154
"三包",362,"m",5,187
"生活",362,"vn",23,246
"时",362,"n",6,161
"未",362,"d",2,139
"详细",362,"ad",22,192
"详细描述",362,"n",14,13
"针对性",362,"n",16,22
"正品",362,"n",4,213
"质量检查",362,"n",7,147
"中",362,"f",19,135
"中",362,"f",12,135
"瞪",363,"v",11,1
"货一放",363,"x",4,1
"教",363,"v",7,1
"两眼",363,"m",12,1
"司机",363,"n",2,2
"送货",363,"v",1,15
"想",363,"v",9,15
"想",363,"v",5,15
"验货",363,"vn",8,6
"爷",363,"ng",3,1
"政策",363,"n",13,9
"走",363,"v",10,8
"走",363,"v",6,8
"不帮",364,"x",3,1
"差",364,"a",2,19
"评价",364,"n",5,9
"售后",364,"n",1,106
"调试",364,"vn",4,12
"效果",364,"n",6,7
"黑点",365,"n",3,1
"开机",365,"n",2,32
"新机",365,"n",1,2
"版本",366,"n",40,25
"版均",366,"x",32,1
"版块",366,"n",34,1
"本店",366,"n",3,55
"不好",366,"d",1,74
"拆封",366,"v",8,134
"单独",366,"d",21,2
"店",366,"n",5,57
"访问",366,"v",43,158
"付费",366,"v",33,11
"付费",366,"v",22,11
"付费",366,"v",36,11
"供应商",366,"n",44,135
"购物",366,"n",2,123
"观看",366,"v",23,33
"观看",366,"v",26,33
"观看",366,"v",35,33
"会员",366,"n",20,36
"会员",366,"n",18,36
"技术",366,"n",42,42
"见谅",366,"v",41,1
"开通",366,"v",17,1
"可供",366,"v",24,1
"流程",366,"n",14,147
"免费",366,"vn",25,9
"内测",366,"v",31,1
"品质",366,"n",16,148
"全新",366,"d",9,137
"确保",366,"v",15,154
"荣誉",366,"nr",30,1
"三包",366,"m",11,187
"升级",366,"vn",38,23
"生活",366,"vn",46,246
"时",366,"n",12,161
"所售",366,"v",6,55
"未",366,"d",7,139
"稳定版",366,"n",29,1
"详细",366,"ad",45,192
"影片",366,"n",37,5
"影片",366,"n",27,5
"正品",366,"n",4,213
"正品",366,"n",10,213
"质量检查",366,"n",13,147
"专区",366,"n",19,1
"最新",366,"d",28,22
"最新",366,"d",39,22
"差",367,"a",1,19
"差评",367,"x",5,37
"从来没",367,"d",4,1
"极差",367,"n",3,3
"售后",367,"n",2,106
"不错",368,"a",1,8
"大坑",368,"n",3,1
"太坑",368,"x",2,3
"本店",369,"n",12,55
"标准",369,"n",39,18
"拨打",369,"v",26,10
"不好",369,"d",10,74
"采用",369,"v",43,9
"拆封",369,"v",17,134
"厂家",369,"n",23,25
"打造",369,"v",40,1
"电话",369,"n",31,39
"店",369,"n",14,57
"访问",369,"v",48,158
"该款",369,"r",22,23
"告诉",369,"v",3,4
"购物",369,"n",11,123
"国际",369,"n",44,1
"降",369,"v",6,3
"降",369,"v",8,3
"降价",369,"n",2,36
"介绍",369,"v",35,52
"客户",369,"n",29,15
"坑",369,"n",9,9
"每一款",369,"r",41,1
"全国",369,"n",27,7
"全新",369,"d",18,137
"三包",369,"m",20,187
"商品",369,"n",34,102
"上门",369,"ns",25,37
"生活",369,"vn",50,246
"收费",369,"n",38,46
"水平",369,"n",47,43
"所售",369,"v",15,55
"提供",369,"v",24,79
"天天",369,"t",5,3
"天天",369,"t",1,3
"天天",369,"t",7,3
"统一",369,"vn",28,8
"未",369,"d",16,139
"细节",369,"n",42,23
"下方",369,"f",37,32
"详细",369,"ad",49,192
"选购",369,"v",21,21
"页面",369,"n",36,65
"一流",369,"n",45,1
"预约",369,"v",30,47
"怎么回事",369,"l",4,3
"正品",369,"n",19,213
"正品",369,"n",13,213
"质量",369,"n",46,78
"周日",369,"t",33,7
"周一",369,"t",32,7
"拆封",370,"v",4,134
"出现异常",370,"l",11,1
"国家",370,"n",7,10
"可靠",370,"v",6,14
"签收",370,"v",9,12
"全新",370,"d",2,137
"三包",370,"m",8,187
"生活",370,"vn",12,246
"授权",370,"v",1,10
"未",370,"d",3,139
"验货",370,"vn",10,6
"质量",370,"n",5,78
"按压",371,"v",6,1
"保护",371,"v",40,5
"变动",371,"vn",36,9
"变化",371,"vn",32,14
"波动",371,"vn",27,14
"促销",371,"v",31,15
"带来",371,"v",38,90
"发现",371,"v",1,13
"访问",371,"v",42,158
"缝隙",371,"n",7,1
"沟通",371,"v",9,1
"购买",371,"v",34,35
"合格",371,"n",15,1
"很大",371,"a",8,3
"换",371,"nz",10,8
"价格",371,"n",39,44
"价格",371,"n",33,44
"价格",371,"n",25,44
"降价",371,"n",30,36
"角用",371,"x",3,1
"角有",371,"x",13,1
"懒得",371,"v",16,3
"理解",371,"v",24,29
"俩个",371,"m",12,2
"俩个",371,"m",2,2
"卖",371,"v",18,8
"每日",371,"r",28,4
"朋友",371,"n",19,3
"品牌",371,"n",21,9
"轻轻",371,"d",5,2
"生产工艺",371,"n",14,1
"生活",371,"vn",44,246
"时有",371,"x",35,9
"市场",371,"n",26,14
"手",371,"n",4,1
"详细",371,"ad",43,192
"心情",371,"n",23,16
"需求",371,"v",41,24
"选择",371,"v",22,40
"选择",371,"v",20,40
"一台",371,"m",11,4
"再换",371,"x",17,1
"早",371,"a",37,12
"涨价",371,"n",29,14
"到位",372,"v",11,1
"堆",372,"v",9,1
"房间",372,"n",8,1
"花",372,"v",1,3
"几天",372,"m",2,12
"几天",372,"m",6,12
"没人",372,"l",7,2
"时",372,"n",10,161
"收费",372,"n",4,46
"送来",372,"v",5,5
"约",372,"d",3,4
"拆封",373,"v",3,134
"访问",373,"v",14,158
"流程",373,"n",8,147
"品质",373,"n",10,148
"全新",373,"d",1,137
"确保",373,"v",9,154
"三包",373,"m",5,187
"生活",373,"vn",16,246
"时",373,"n",6,161
"未",373,"d",2,139
"详细",373,"ad",15,192
"正品",373,"n",4,213
"知晓",373,"v",11,6
"质量检查",373,"n",7,147
"状况",373,"n",13,19
"准确",373,"a",12,10
"差",374,"a",10,19
"差评",374,"x",7,37
"符号",374,"n",5,1
"很差",374,"x",3,2
"解决",374,"v",8,48
"磨",374,"v",6,1
"态度",374,"n",9,12
"五天",374,"t",4,1
"遥控器",374,"n",1,46
"质量",374,"n",2,78
"按键",375,"n",26,1
"版本",375,"n",38,25
"版本",375,"n",44,25
"版本",375,"n",40,25
"版本号",375,"n",52,1
"包括",375,"v",59,7
"包容",375,"v",81,4
"不便",375,"c",2,41
"操控",375,"v",22,1
"充足",375,"a",10,1
"带来",375,"v",1,90
"点击",375,"v",23,9
"电池",375,"n",7,6
"电量",375,"n",9,1
"顶部",375,"f",31,1
"对准",375,"n",16,1
"方法",375,"n",3,16
"方式",375,"n",12,9
"干扰",375,"v",65,3
"干扰",375,"v",55,3
"干扰源",375,"n",58,2
"更换",375,"v",5,13
"更换",375,"v",72,13
"功能",375,"n",62,14
"盒子",375,"n",17,4
"红外",375,"nr",14,4
"红外",375,"nr",57,4
"红外",375,"nr",18,4
"环境",375,"n",54,5
"机",375,"n",63,10
"检查",375,"vn",53,8
"键盘",375,"n",69,1
"接收",375,"v",19,3
"具备",375,"v",60,1
"控制",375,"v",77,7
"控制",375,"v",21,7
"蓝牙",375,"ns",35,19
"蓝牙",375,"ns",71,19
"蓝牙",375,"ns",32,19
"蓝牙",375,"ns",64,19
"蓝牙",375,"ns",47,19
"蓝牙",375,"ns",50,19
"路径",375,"n",45,1
"拍摄",375,"v",29,7
"排查",375,"vn",8,19
"排查",375,"vn",4,19
"配对",375,"v",48,5
"频段",375,"n",66,1
"确认",375,"v",11,30
"确认",375,"v",41,30
"确认",375,"v",34,30
"软件",375,"n",43,20
"软件",375,"n",37,20
"设备",375,"vn",49,9
"设置",375,"vn",46,19
"申请",375,"v",79,17
"身边",375,"s",74,1
"生活",375,"vn",82,246
"是否是",375,"l",39,15
"手机",375,"n",27,22
"手机",375,"n",70,22
"售后",375,"n",80,106
"鼠标",375,"n",68,1
"同型号",375,"n",75,1
"位置",375,"v",20,5
"无线",375,"n",67,3
"相机",375,"d",28,7
"遥控器",375,"n",73,46
"遥控器",375,"n",76,46
"遥控器",375,"n",33,46
"遥控器",375,"n",78,46
"遥控器",375,"n",42,46
"遥控器",375,"n",36,46
"遥控器",375,"n",30,46
"遥控器",375,"n",51,46
"遥控器",375,"n",15,46
"遥控器",375,"n",6,46
"遥控器",375,"n",25,46
"已知",375,"v",56,1
"长",375,"a",24,2
"正确",375,"ad",13,3
"主动式",375,"b",61,1
"本店",376,"n",3,55
"不好",376,"d",1,74
"拆封",376,"v",8,134
"店",376,"n",5,57
"购物",376,"n",2,123
"流程",376,"n",14,147
"品质",376,"n",16,148
"全新",376,"d",9,137
"确保",376,"v",15,154
"三包",376,"m",11,187
"生活",376,"vn",17,246
"时",376,"n",12,161
"所售",376,"v",6,55
"未",376,"d",7,139
"正品",376,"n",4,213
"正品",376,"n",10,213
"质量检查",376,"n",13,147
"超级",377,"b",2,5
"画面",377,"n",1,50
"垃圾",377,"n",5,26
"清晰",377,"a",3,29
"一星",377,"x",4,7
"变动",378,"vn",14,9
"变化",378,"vn",10,14
"波动",378,"vn",6,14
"促销",378,"v",9,15
"带来",378,"v",16,90
"访问",378,"v",19,158
"购买",378,"v",12,35
"价格",378,"n",11,44
"价格",378,"n",17,44
"价格",378,"n",4,44
"降价",378,"n",8,36
"理解",378,"v",3,29
