"word","id","nature","index_word","frequency"
"无论是",125,"c",25,3
"显得",125,"v",9,5
"小爱",125,"x",20,40
"颜值",125,"x",37,5
"一款",125,"m",30,7
"有光",125,"x",41,1
"娱乐中心",125,"n",22,1
"运行",125,"v",45,133
"质量",125,"n",49,33
"智能",125,"n",39,40
"智能",125,"n",32,40
"智能家居",125,"nr",23,4
"中心",125,"n",24,1
"尺寸",126,"n",13,137
"尺寸",126,"n",1,137
"寸",126,"m",3,55
"大小",126,"b",2,115
"电影",126,"n",9,22
"功能",126,"n",4,138
"够用",126,"v",8,3
"挂装",126,"x",10,1
"合适",126,"a",15,35
"画质",126,"n",6,44
"清晰",126,"a",7,130
"师傅",126,"nr",11,67
"实惠",126,"vn",16,25
"效果",126,"n",5,131
"选",126,"zg",14,7
"专业",126,"n",12,13
"边框",127,"n",14,48
"边框",127,"n",13,48
"播放",127,"v",39,16
"彩电",127,"n",20,1
"厂",127,"zg",21,1
"成功",127,"a",8,2
"大屏",127,"x",28,4
"代工",127,"n",22,3
"第一次",127,"m",4,9
"电影",127,"n",27,22
"放在",127,"v",9,18
"感觉",127,"n",2,45
"购买",127,"v",6,24
"够",127,"zg",12,18
"还行",127,"v",18,5
"耗电量",127,"n",23,1
"几天",127,"m",1,6
"家电",127,"j",7,6
"节能",127,"v",25,1
"京东",127,"ns",5,79
"客厅",127,"n",10,22
"款",127,"m",26,4
"老牌",127,"n",19,1
"清晰",127,"a",3,130
"清晰度",127,"n",36,39
"确实",127,"ad",29,14
"爽",127,"nr",30,8
"速度",127,"n",17,167
"算",127,"v",24,4
"特别",127,"d",32,66
"停止",127,"v",38,1
"投屏",127,"x",35,23
"喜欢",127,"v",33,62
"选择",127,"v",37,20
"颜值",127,"x",11,5
"用爱奇艺",127,"x",34,1
"运行",127,"v",16,133
"真挺",127,"x",31,1
"做",127,"v",15,4
"棒极了",128,"n",10,1
"超",128,"v",7,13
"超棒",128,"x",12,4
"感觉",128,"n",11,45
"功能",128,"n",4,138
"画质",128,"n",13,44
"价格",128,"n",15,51
"开心",128,"v",8,4
"蓝牙",128,"ns",3,19
"连接",128,"v",5,9
"清晰",128,"a",14,130
"挺高",128,"x",17,2
"想",128,"v",1,15
"性价比",128,"n",16,66
"音响",128,"n",6,18
"音质",128,"n",9,30
"拥有",128,"v",19,4
"值得",128,"v",18,26
"自带",128,"n",2,5
"棒",129,"zg",48,21
"包揽",129,"v",55,1
"别看",129,"x",62,1
"潮流",129,"n",6,2
"尺寸",129,"n",28,137
"尺寸",129,"n",64,137
"大小",129,"b",29,115
"杜比",129,"nrt",15,16
"放在",129,"v",32,18
"服务",129,"vn",61,40
"高",129,"a",42,85
"高",129,"a",27,85
"高端",129,"n",39,9
"功能",129,"n",19,138
"功能",129,"n",44,138
"很大",129,"a",65,34
"很大",129,"a",31,34
"很大",129,"a",34,34
"画面",129,"n",49,58
"可玩性",129,"v",26,1
"客厅",129,"n",33,22
"控制",129,"v",25,18
"款",129,"m",40,4
"内置",129,"n",21,20
"朋友",129,"n",36,6
"屏",129,"n",7,38
"屏幕",129,"n",12,170
"屏幕",129,"n",10,170
"气",129,"n",35,12
"轻薄",129,"a",4,8
"清晰",129,"a",50,130
"全景",129,"n",16,1
"上能",129,"x",52,1
"声",129,"n",17,2
"声质",129,"x",47,1
"时尚",129,"n",5,18
"实惠",129,"vn",43,25
"视觉",129,"n",8,7
"视频",129,"n",54,16
"视听",129,"v",46,2
"体面",129,"n",37,1
"同步",129,"d",60,71
"同学",129,"n",23,24
"图片",129,"n",63,3
"外观",129,"n",3,165
"外观",129,"n",2,165
"外形",129,"n",1,118
"网络",129,"n",51,24
"无论是",129,"c",57,3
"细腻",129,"a",13,9
"像是",129,"v",38,1
"小爱",129,"x",22,40
"效果",129,"n",20,131
"效果",129,"n",45,131
"性价比",129,"n",41,66
"学习",129,"v",58,1
"艳丽",129,"a",14,2
"音效",129,"n",11,149
"英寸",129,"n",30,9
"优质",129,"n",53,1
"娱乐",129,"vn",59,1
"在内",129,"u",56,1
"震撼",129,"v",18,7
"震撼",129,"v",9,7
"智能",129,"n",24,40
"按键",130,"n",7,4
"播放",130,"v",38,16
"操作",130,"v",10,43
"尺寸",130,"n",12,137
"大气",130,"n",35,28
"大小",130,"b",13,115
"点赞",130,"x",50,9
"电影",130,"n",39,22
"方法",130,"n",4,2
"服务态度",130,"n",47,20
"高",130,"a",19,85
"高端",130,"n",34,9
"合适",130,"a",14,35
"很快",130,"d",24,87
"很快",130,"d",46,87
"后续",130,"v",26,6
"画质",130,"n",40,44
"家里",130,"s",1,63
"价格",130,"n",16,51
"简单",130,"a",5,54
"简单",130,"a",8,54
"京东",130,"ns",20,79
"看着",130,"v",32,19
"快速",130,"d",42,7
"满意",130,"v",25,73
"漂亮",130,"a",31,25
"评论",130,"n",28,7
"屏幕",130,"n",11,170
"清晰",130,"a",41,130
"上档次",130,"b",36,11
"师傅",130,"nr",48,67
"实惠",130,"vn",17,25
"试",130,"v",37,9
"舒服",130,"a",33,17
"送货",130,"v",22,53
"速度",130,"n",23,167
"速度",130,"n",45,167
"外观",130,"n",30,165
"物流",130,"n",44,46
"性价比",130,"n",18,66
"选",130,"zg",3,7
"遥控器",130,"n",6,31
"一段时间",130,"l",27,9
"易",130,"a",9,2
"音质",130,"n",43,30
"暂时",130,"d",29,5
"长辈",130,"n",2,1
"重点",130,"n",15,3
"专业",130,"n",49,13
"自营",130,"vn",21,12
"边框",131,"n",9,48
"侧面",131,"f",67,1
"差别",131,"d",64,1
"超出",131,"v",57,7
"超好",131,"x",22,1
"尺寸",131,"n",34,137
"尺寸",131,"n",38,137
"搭",131,"v",11,1
"搭配",131,"v",18,7
"打开",131,"v",16,7
"大方",131,"n",5,15
"大气",131,"n",8,28
"大小",131,"b",35,115
"对得起",131,"v",73,2
"发白",131,"v",71,1
"范",131,"nr",6,1
"非要",131,"b",60,1
"感觉",131,"n",50,45
"高端",131,"n",61,9
"高清",131,"nr",29,17
"各项",131,"r",55,2
"功能",131,"n",56,138
"功能",131,"n",42,138
"功能",131,"n",40,138
"观看",131,"v",72,8
"观众",131,"n",74,1
"很快",131,"d",17,87
"画质",131,"n",27,44
"画质",131,"n",52,44
"家居",131,"n",10,2
"价格",131,"n",75,51
"简单",131,"a",7,54
"距离",131,"n",37,9
"看会",131,"x",69,1
"客观",131,"n",45,1
"流畅",131,"a",15,32
"略显",131,"v",70,1
"米",131,"q",36,7
"漂亮",131,"a",4,25
"评价",131,"n",46,11
"屏幕",131,"n",65,170
"屏幕",131,"n",24,170
"清晰",131,"a",26,130
"人工智能",131,"n",23,5
"人性",131,"n",43,1
"如果说",131,"c",59,1
"三星",131,"nz",63,3
"色彩",131,"n",66,31
"十多天",131,"m",47,1
"视频",131,"n",30,16
"舒适",131,"a",39,4
"速度",131,"n",13,167
"索尼",131,"nr",62,2
"太",131,"d",76,15
"体验",131,"n",21,19
"同学",131,"n",20,24
"推荐",131,"v",78,27
"外观",131,"n",3,165
"外观",131,"n",2,165
"外形",131,"n",1,118
"无论是",131,"c",51,3
"物超所值",131,"i",44,3
"小爱",131,"x",19,40
"效果",131,"n",41,131
"斜",131,"v",68,1
"写下",131,"v",48,1
"音效",131,"n",32,149
"音效",131,"n",25,149
"音质",131,"n",53,30
"预期",131,"vn",58,5
"源",131,"ng",31,1
"运行",131,"v",14,133
"运行",131,"v",12,133
"这台",131,"x",49,5
"支持",131,"v",28,28
"值得",131,"v",77,26
"智能",131,"n",54,40
"中规中矩",131,"l",33,3
"包装",132,"v",53,21
"饱和度",132,"n",19,4
"保证",132,"v",47,4
"不小",132,"a",7,1
"差点",132,"n",10,2
"产品",132,"n",4,32
"大气",132,"n",69,28
"地址",132,"n",42,3
"地址",132,"n",35,3
"地址",132,"n",37,3
"电脑桌",132,"n",9,1
"放",132,"v",12,6
"放下",132,"v",11,2
"分辨率",132,"n",61,18
"服务态度",132,"n",31,20
"改",132,"v",36,1
"高",132,"a",62,85
"高",132,"a",22,85
"高",132,"a",17,85
"高端",132,"n",71,9
"购买",132,"v",73,24
"国货",132,"n",56,5
"盒子",132,"n",64,5
"很快",132,"d",52,87
"简约",132,"d",68,10
"京东",132,"ns",24,79
"京东",132,"ns",1,79
"京东",132,"ns",44,79
"快递",132,"v",29,36
"快递",132,"v",25,36
"老丈人",132,"n",14,2
"满意",132,"v",28,73
"满意",132,"v",3,73
"默认",132,"v",34,2
"内置",132,"n",63,20
"清晰度",132,"n",16,39
"热情",132,"n",32,4
"色彩",132,"n",18,31
"色彩",132,"n",59,31
"商品质量",132,"n",45,3
"上档次",132,"b",70,11
"实在",132,"v",65,2
"试用",132,"vn",13,1
"售后",132,"n",48,7
"送到",132,"v",40,20
"送去",132,"v",15,1
"速度",132,"n",26,167
"速度",132,"n",51,167
"太好了",132,"l",66,3
"特别感谢",132,"i",43,1
"特有",132,"b",46,1
"填写",132,"v",33,1
"痛快",132,"a",39,1
"推荐",132,"v",72,27
"推荐",132,"v",23,27
"外形",132,"n",67,118
"完整",132,"a",55,2
"无忧",132,"v",49,1
"五寸",132,"m",6,3
"五十",132,"m",5,2
"物流",132,"n",50,46
"鲜艳",132,"a",60,8
"小哥",132,"n",30,18
"小哥",132,"n",38,18
"新",132,"a",41,5
"性价比",132,"n",20,66
"严实",132,"ad",54,5
"一大",132,"a",2,2
"原本",132,"n",8,1
"贼",132,"n",27,1
"真的",132,"d",21,51
"之光",132,"x",57,1
"质量",132,"n",58,33
"安上",133,"v",37,2
"边框",133,"n",3,48
"边框",133,"n",23,48
"尺寸",133,"n",15,137
"大小",133,"b",16,115
"底座",133,"n",36,9
"杜比",133,"nrt",32,16
"放",133,"v",38,6
"风格",133,"n",19,2
"高级",133,"b",4,2
"搞定",133,"v",42,9
"功能",133,"n",43,138
"功能",133,"n",9,138
"柜上",133,"s",39,1
"很快",133,"d",29,87
"很漂亮",133,"n",25,6
"很窄",133,"a",24,13
"家里",133,"s",17,63
"简单",133,"a",35,54
"就行了",133,"l",40,1
"力",133,"n",6,10
"立体感",133,"n",14,1
"屏",133,"n",22,38
"屏幕",133,"n",30,170
"屏幕",133,"n",12,170
"强大",133,"a",11,9
"轻松",133,"a",41,1
"软件",133,"n",47,23
"速度",133,"n",27,167
"速度",133,"n",28,167
"速度",133,"n",8,167
"挺好用",133,"a",48,1
"同步",133,"d",5,71
"同步",133,"d",34,71
"外观",133,"n",2,165
"外观",133,"n",21,165
"外形",133,"n",20,118
"外形",133,"n",1,118
"玩游戏",133,"n",45,1
"效果",133,"n",10,131
"效果",133,"n",44,131
"音效",133,"n",31,149
"音效",133,"n",33,149
"音效",133,"n",13,149
"运行",133,"v",26,133
"运行",133,"v",7,133
"直播",133,"vn",46,9
"装修",133,"v",18,8
"壁挂",134,"n",31,1
"操作",134,"v",22,43
"大观",134,"n",25,1
"都行",134,"n",35,1
"儿童",134,"n",18,6
"二是",134,"x",12,1
"挂架",134,"v",34,2
"护眼",134,"n",20,3
"划算",134,"v",6,7
"画面",134,"n",10,58
"换",134,"nz",40,5
"价格",134,"n",7,51
"价格",134,"n",4,51
"简单",134,"a",29,54
"卡顿",134,"x",15,5
"老家",134,"n",39,6
"买个",134,"x",33,2
"没法",134,"v",43,1
"模式",134,"n",19,10
"木有",134,"x",14,1
"屏幕",134,"n",24,170
"清晰",134,"a",11,130
"情况",134,"n",16,4
"确实",134,"ad",38,14
"三是",134,"x",17,1
"说真的",134,"l",2,1
"四是",134,"x",23,1
"太",134,"d",5,15
"太给力",134,"x",3,2
"体验",134,"n",27,19
"体验",134,"n",37,19
"网上",134,"s",32,6
"五是",134,"x",28,1
"系统",134,"n",13,20
"想",134,"v",30,15
"小孩子",134,"n",21,1
"性价比",134,"n",41,66
"一段时间",134,"l",1,9
"一是",134,"x",9,1
"影",134,"vn",26,1
"真的",134,"d",42,51
"整体",134,"n",36,12
"自行车",134,"n",8,1
"高",135,"a",3,85
"高",135,"a",6,85
"很快",135,"d",14,87
"机",135,"n",1,28
"价位",135,"n",9,12
"客服",135,"n",16,11
"满意",135,"v",8,73
"没话说",135,"l",13,4
"品牌",135,"n",4,8
"亲民",135,"x",10,1
"清晰度",135,"n",7,39
"清晰度",135,"n",5,39
"商家",135,"n",15,2
"态度",135,"n",17,7
"物流",135,"n",12,46
"性价比",135,"n",2,66
"质量",135,"n",11,33
"白条",136,"n",44,1
"本来",136,"t",36,2
"尺寸",136,"n",34,137
"寸",136,"m",47,55
"寸",136,"m",38,55
"大小",136,"b",35,115
"底座",136,"n",63,9
"第二天",136,"m",59,12
"点",136,"m",49,5
"电影",136,"n",31,22
"东西",136,"ns",72,14
"杜比",136,"nrt",26,16
"放心",136,"v",73,9
"盖",136,"v",29,1
"搞",136,"v",41,3
"功能",136,"n",67,138
"柜",136,"n",52,3
"柜",136,"n",48,3
"国庆节",136,"t",39,1
"还给",136,"v",61,4
"好评",136,"v",66,19
"很快",136,"d",23,87
"活动",136,"vn",42,14
"金属",136,"n",6,15
"京东",136,"ns",50,79
"京东",136,"ns",40,79
"京东",136,"ns",75,79
"京东",136,"ns",71,79
"劵",136,"zg",45,1
"看着",136,"v",7,19
"快递",136,"v",56,36
"快递",136,"v",64,36
"免费",136,"vn",62,3
"内存",136,"n",12,10
"漂亮",136,"a",4,25
"屏幕",136,"n",24,170
"抢",136,"v",43,3
"全家",136,"n",15,4
"确实",136,"ad",28,14
"软件",136,"n",18,23
"软件",136,"n",14,23
"软件",136,"n",21,23
"上档次",136,"b",8,11
"视频",136,"n",17,16
"送过来",136,"l",60,3
"速度",136,"n",10,167
"速度",136,"n",22,167
"淘个",136,"x",51,1
"听歌",136,"v",30,1
"同步",136,"d",54,71
"桶",136,"zg",16,1
"凸",136,"v",53,1
"外观",136,"n",3,165
"外观",136,"n",2,165
"外框",136,"x",5,1
"外形",136,"n",1,118
"物有所值",136,"l",70,4
"希望",136,"v",74,21
"喜欢",136,"v",33,62
"下单",136,"n",58,14
"想买个",136,"x",37,3
"小哥",136,"n",65,18
"小哥",136,"n",57,18
"效果",136,"n",32,131
"效果",136,"n",68,131
"咬咬牙",136,"i",46,1
"音效",136,"n",25,149
"音效",136,"n",27,149
"越做越",136,"v",76,6
"运存",136,"x",11,1
"运行",136,"v",9,133
"运行",136,"v",20,133
"重点",136,"n",55,3
"装",136,"v",13,8
"装上",136,"n",19,2
"总体",136,"n",69,12
"几天",137,"m",4,6
"米粉",137,"nr",9,5
"清晰度",137,"n",6,39
"色彩艳丽",137,"i",2,6
"效果",137,"n",5,131
"音色",137,"n",3,2
"支持",137,"v",7,28
"质量",137,"n",1,33
"做个",137,"x",8,1
"案例",138,"n",61,1
"操作",138,"v",8,43
"操作",138,"v",51,43
"尺寸",138,"n",32,137
"寸",138,"m",36,55
"大小",138,"b",33,115
"低音",138,"n",26,2
"底座",138,"n",1,9
"掉",138,"zg",55,1
"动画",138,"n",53,1
"反应速度",138,"n",30,9
"服务",138,"vn",65,40
"功能",138,"n",38,138
"购买",138,"v",63,24
"固定",138,"a",6,1
"过保",138,"x",59,1
"坏",138,"a",60,3
"价格",138,"n",14,51
"简单",138,"a",9,54
"开机",138,"n",7,20
"可用",138,"v",44,1
"客厅",138,"n",35,22
"螺丝",138,"n",5,5
"满意",138,"v",16,73
"内存",138,"n",10,10
"内容丰富",138,"nr",52,2
"拧",138,"v",3,2
"苹果",138,"n",46,2
"屏幕",138,"n",20,170
"屏幕",138,"n",48,170
"设备",138,"vn",47,3
"十字",138,"nz",4,1
"实惠",138,"vn",15,25
"手机",138,"n",12,29
"速度",138,"n",29,167
"特意",138,"d",62,7
"听说",138,"v",58,2
"投屏",138,"x",13,23
"投射",138,"v",45,2
"外观",138,"n",18,165
"外形",138,"n",17,118
"完美",138,"a",19,18
"物美价廉",138,"l",57,6
"希望",138,"v",66,21
"系统",138,"n",49,20
"显示",138,"v",42,11
"效果",138,"n",43,131
"效果",138,"n",39,131
"效果",138,"n",27,131
"些许",138,"d",54,1
"心爱",138,"n",41,1
"延保",138,"x",64,2
"一流",138,"n",23,7
"一流",138,"n",31,7
"易于",138,"v",50,2
"音响",138,"n",25,18
"音效",138,"n",21,149
"音效",138,"n",22,149
"运行",138,"v",28,133
"帧",138,"q",56,1
"震撼",138,"v",37,7
"支持",138,"v",40,28
"支架",138,"n",2,3
"中型",138,"b",34,1
"资源",138,"n",11,9
"自带",138,"n",24,5
"电影",139,"n",28,22
"服务",139,"vn",20,40
"服务",139,"vn",7,40
"高清",139,"nr",29,17
"很快",139,"d",27,87
"京东",139,"ns",37,79
"京东",139,"ns",4,79
"快递",139,"v",18,36
"礼貌",139,"n",21,4
"礼貌",139,"n",8,4
"没得说",139,"l",24,5
"评价",139,"n",3,11
"清晰",139,"a",31,130
"商城",139,"ns",38,2
"爽",139,"nr",33,8
"爽快",139,"a",17,1
"送货",139,"v",6,53
"速",139,"ng",15,1
"速度",139,"n",14,167
"速度",139,"n",26,167
"速度",139,"n",9,167
"太好",139,"x",23,1
"特别",139,"d",30,66
"特别",139,"d",32,66
"晚上",139,"t",11,8
"嘻嘻",139,"z",34,6
"下单",139,"n",12,14
"小哥",139,"n",19,18
"星期",139,"t",1,3
"续",139,"v",35,1
"运行",139,"v",25,133
"再来",139,"d",2,4
"早上",139,"t",13,5
"真的",139,"d",22,51
"真的",139,"d",16,51
"真的",139,"d",10,51
"支持",139,"v",36,28
"自营",139,"vn",5,12
"不卡",140,"x",4,7
"尺寸",140,"n",8,137
"大小",140,"b",9,115
"功能",140,"n",5,138
"很快",140,"d",3,87
"螺丝",140,"n",19,5
"漂亮",140,"a",12,25
"抢",140,"v",20,3
"清晰",140,"a",7,130
"师傅",140,"nr",16,67
"收费",140,"n",17,4
"四个",140,"m",18,2
"速度",140,"n",2,167
"同步",140,"d",13,71
"外观",140,"n",11,165
"外形",140,"n",10,118
"效果",140,"n",6,131
"运行",140,"v",1,133
"找个",140,"x",15,1
"装",140,"v",14,8
"分辨率",141,"n",2,18
"服务",141,"vn",5,40
"购前",141,"x",6,1
"回答",141,"v",13,1
"客服",141,"n",11,11
"客服",141,"n",4,11
"耐心",141,"a",12,9
"屏幕",141,"n",1,170
"问",141,"n",7,3
"问",141,"n",8,3
"小时",141,"n",10,3
"选了",141,"x",15,1
"一个多",141,"m",9,1
"音质",141,"n",3,30
"这款",141,"r",16,20
"最终",141,"d",14,3
"帮",142,"v",43,9
"操控",142,"v",41,8
"操作系统",142,"l",29,4
"厂家",142,"n",21,1
"超值",142,"v",7,6
"尺寸",142,"n",5,137
"搭配",142,"v",15,7
"定制",142,"v",34,2
"感觉",142,"n",14,45
"功夫",142,"n",36,3
"功能",142,"n",23,138
"功能",142,"n",42,138
"够",142,"zg",10,18
"国内",142,"s",27,1
"毫无疑问",142,"l",1,2
"价格",142,"n",2,51
"架",142,"q",20,2
"架",142,"q",16,2
"接地",142,"v",31,2
"客厅",142,"n",12,22
"老人",142,"n",37,16
"亮点",142,"n",3,2
"内容",142,"n",46,11
"配置",142,"v",4,13
"企业",142,"n",28,2
"气",142,"n",32,12
"清晰",142,"a",25,130
"人性化",142,"n",35,11
"上门",142,"ns",22,10
"深度",142,"ns",33,3
"算得",142,"v",6,2
"同步",142,"d",19,71
"外观",142,"n",9,165
"外形",142,"n",8,118
"系列",142,"q",39,2
"想要",142,"v",45,8
"向来",142,"v",30,2
"小孩",142,"n",38,9
"效果",142,"n",26,131
"效果",142,"n",24,131
"效果",142,"n",17,131
"影院",142,"n",13,4
"语音",142,"n",40,66
"找到",142,"v",44,4
"真",142,"d",18,6
"装在",142,"x",11,1
"便捷",143,"a",24,2
"超级",143,"b",23,16
"超级",143,"b",46,16
"尺寸",143,"n",38,137
"尺寸",143,"n",12,137
"大气",143,"n",4,28
"大小",143,"b",13,115
"大小",143,"b",39,115
"滴",143,"v",11,2
"功能",143,"n",16,138
"购买",143,"v",48,24
"好好",143,"d",18,2
"合适",143,"a",40,35
"合适",143,"a",37,35
"很快",143,"d",8,87
"很快",143,"d",7,87
"互联网",143,"n",28,1
"家",143,"q",27,10
"价位",143,"n",36,12
"京东",143,"ns",22,79
"就可以看",143,"i",30,3
"老妈",143,"n",21,2
"连上",143,"d",29,2
"漂亮",143,"a",3,25
"屏幕",143,"n",41,170
"屏幕",143,"n",9,170
"入户",143,"n",45,2
"时尚",143,"n",33,18
"送到",143,"v",26,20
"送货",143,"v",44,53
"速度",143,"n",6,167
"同步",143,"d",15,71
"外观",143,"n",32,165
"外观",143,"n",2,165
"外形",143,"n",1,118
"显大",143,"x",14,2
"效果",143,"n",17,131
"效果",143,"n",43,131
"新房",143,"n",19,2
"信得过",143,"v",35,1
"一下子",143,"m",25,1
"音效",143,"n",10,149
"音效",143,"n",42,149
"运行",143,"v",5,133
"这款",143,"r",31,20
"值得",143,"v",47,26
"质量",143,"n",34,33
"装修",143,"v",20,8
"按住",144,"v",25,2
"操控",144,"v",22,8
"超高",144,"v",38,11
"尺寸",144,"n",14,137
"大方",144,"n",13,15
"大小",144,"b",15,115
"杜比",144,"nrt",7,16
"改变",144,"v",28,2
"高",144,"a",31,85
"很棒",144,"a",41,29
"很快",144,"d",32,87
"很赞",144,"x",29,5
"话筒",144,"n",26,1
"机顶盒",144,"n",40,4
"简单",144,"a",12,54
"简单",144,"a",34,54
"流畅",144,"a",3,32
"配上",144,"v",37,3
"屏幕",144,"n",19,170
"屏幕",144,"n",5,170
"清",144,"t",39,4
"清晰",144,"a",20,130
"清晰",144,"a",36,130
"设置",144,"vn",33,7
"爽歪歪",144,"i",9,1
"速度",144,"n",2,167
"所得",144,"v",17,1
"所见即",144,"d",16,1
"特别",144,"d",24,66
"图像",144,"n",35,11
"拖泥带水",144,"n",4,1
"外观",144,"n",11,165
"外形",144,"n",10,118
"性价比",144,"n",30,66
"一点",144,"m",23,15
"音效",144,"n",8,149
"音效",144,"n",6,149
"语音",144,"n",21,66
"运行",144,"v",1,133
"指令",144,"n",27,1
"智能",144,"n",18,40
"帮忙",145,"v",74,17
"棒",145,"zg",99,21
"棒",145,"zg",2,21
"背光",145,"n",42,5
"不用",145,"v",75,11
"产品",145,"n",16,32
"超级",145,"b",1,16
"吃饭",145,"v",68,1
"尺寸",145,"n",96,137
"打开",145,"v",33,7
"大小",145,"b",97,115
"带有",145,"v",54,1
"第二天",145,"m",11,12
"点个",145,"x",87,2
"点赞",145,"x",66,9
"电",145,"n",85,3
"电话",145,"n",82,5
"电器",145,"n",107,9
"电影",145,"n",51,22
"动画片",145,"n",37,2
"儿童",145,"n",31,6
"儿童",145,"n",35,6
"儿童",145,"n",30,6
"分辨率",145,"n",40,18
"服务",145,"vn",81,40
"服务",145,"vn",86,40
"父母",145,"n",28,4
"给力",145,"x",10,8
"更新",145,"d",26,1
"功能",145,"n",59,138
"功能",145,"n",61,138
"功能",145,"n",105,138
"功能",145,"n",56,138
"功能强大",145,"i",102,5
"观感",145,"n",45,1
"还给",145,"v",78,4
"盒子",145,"n",17,5
"护眼",145,"n",43,3
"画面",145,"n",100,58
"画面",145,"n",6,58
"集合",145,"v",34,1
"家里",145,"s",106,63
"家里人",145,"nrt",18,3
"讲",145,"v",22,4
"紧跟",145,"v",25,1
"京东",145,"ns",84,79
"京东",145,"ns",79,79
"剧",145,"n",24,3
"控制",145,"v",62,18
"快递",145,"v",8,36
"蓝牙",145,"ns",52,19
"灵山",145,"ns",83,1
"流畅",145,"a",91,32
"满意",145,"v",15,73
"满意",145,"v",49,73
"美丽大方",145,"nr",4,1
"模式",145,"n",44,10
"模式",145,"n",32,10
"内容",145,"n",20,11
"配送",145,"v",64,11
"屏幕",145,"n",92,170
"屏幕",145,"n",48,170
"清晰",145,"a",94,130
"清晰",145,"a",101,130
"热",145,"n",71,2
"热门",145,"n",23,1
"认真负责",145,"n",14,1
"师傅",145,"nr",13,67
"师傅",145,"nr",65,67
"师傅",145,"nr",77,67
"售后",145,"n",80,7
"熟悉",145,"v",19,1
"顺带",145,"n",73,1
"送过来",145,"l",69,3
"送货",145,"v",12,53
"速度",145,"n",90,167
"特别",145,"d",9,66
"特别",145,"d",7,66
"天",145,"q",70,1
"同学",145,"n",58,24
"外观",145,"n",3,165
"物超所值",145,"i",5,3
"喜欢",145,"v",36,62
"细腻",145,"a",95,9
"小爱",145,"x",57,40
"小孩",145,"n",29,9
"辛苦",145,"a",72,7
"需求",145,"v",46,3
"遥控器",145,"n",53,31
"益智",145,"nr",38,1
"音效",145,"n",93,149
"音效",145,"n",50,149
"音质",145,"n",103,30
"用米家",145,"x",60,1
"语音",145,"n",55,66
"语音",145,"n",104,66
"预约",145,"v",76,7
"运行",145,"v",89,133
"赞",145,"v",88,15
"这块",145,"r",47,1
"正好",145,"a",98,18
"直下式",145,"x",41,1
"智能家居",145,"nr",63,4
"中午",145,"t",67,3
"专题",145,"n",39,1
"资源",145,"n",27,9
"资源",145,"n",21,9
"帮",146,"v",95,9
"包装",146,"v",47,21
"包装",146,"v",97,21
"保障",146,"v",103,2
"不卡顿",146,"x",37,4
"插电试",146,"x",98,2
"产品",146,"n",110,32
"产品",146,"n",80,32
"超高",146,"v",3,11
"尺寸",146,"n",75,137
"处理器",146,"n",35,2
"存储空间",146,"n",39,2
"寸",146,"m",62,55
"打开",146,"v",46,7
"大大的",146,"nz",104,1
"大屏",146,"x",20,4
"大小",146,"b",76,115
"底座",146,"n",63,9
"电信",146,"n",117,2
"订单",146,"n",85,1
"动手",146,"n",64,2
"杜比",146,"nrt",30,16
"度高",146,"x",115,2
"服务",146,"vn",43,40
"服务",146,"vn",93,40
"高性能",146,"n",36,1
"功能",146,"n",67,138
"功能",146,"n",77,138
"海量",146,"n",26,1
"好好",146,"d",94,2
"画质",146,"n",16,44
"货",146,"n",82,5
"加",146,"v",31,1
"价位",146,"n",113,12
"检验",146,"vn",48,2
"简单",146,"a",66,54
"简单",146,"a",61,54
"交互",146,"v",21,4
"叫验机",146,"x",100,1
"京东",146,"ns",40,79
"京东",146,"ns",88,79
"开",146,"v",96,2
"蓝牙",146,"ns",5,19
"两",146,"m",38,1
"六点",146,"m",84,1
"慢慢来",146,"b",68,1
"没活",146,"x",44,1
"内存",146,"n",59,10
"内容",146,"n",27,11
"内容",146,"n",25,11
"内置",146,"n",17,20
"内置",146,"n",8,20
"配送",146,"v",91,11
"频道",146,"n",120,2
"平板",146,"n",12,6
"评价",146,"n",123,11
"屏",146,"n",1,38
"屏高屏",146,"x",13,1
"屏幕",146,"n",73,170
"屏幕",146,"n",56,170
"强大",146,"a",79,9
"清",146,"t",4,4
"清晰度",146,"n",112,39
"清晰度",146,"n",57,39
"全家",146,"n",28,4
"省",146,"n",65,6
"师傅",146,"nr",106,67
"师傅",146,"nr",118,67
"师傅",146,"nr",42,67
"试",146,"v",108,9
"收到",146,"v",87,9
"送货",146,"v",41,53
"送货上门",146,"l",45,4
"速度",146,"n",72,167
"速度快",146,"n",55,8
"太快",146,"x",90,3
"体验",146,"n",22,19
"同学",146,"n",19,24
"同学",146,"n",53,24
"推荐",146,"v",24,27
"外观",146,"n",111,165
"外观",146,"n",70,165
"外形",146,"n",69,118
"完好无损",146,"i",49,2
"网络",146,"n",10,24
"网络",146,"n",121,24
"位四核",146,"x",34,1
"无线网络",146,"n",109,1
"物流",146,"n",89,46
"下午",146,"t",116,4
"小爱",146,"x",18,40
"小爱",146,"x",9,40
"小爱",146,"x",52,40
"效果",146,"n",78,131
"辛苦",146,"a",107,7
"性比",146,"n",114,1
"性能",146,"n",81,13
"需求",146,"v",29,3
"验",146,"v",102,2
"遥控",146,"vn",7,15
"液晶",146,"n",11,2
"音效",146,"n",33,149
"音效",146,"n",74,149
"音效",146,"n",58,149
"英寸",146,"n",2,9
"优秀",146,"a",15,2
"语音",146,"n",6,66
"员",146,"zg",92,8
