"id","word","nature","index_word"
327,"倒","v",15
327,"拆开","v",16
327,"包装","v",17
327,"说明书","n",18
327,"遥控器","n",19
327,"合格证书","n",20
327,"三无","j",21
327,"申请","v",22
327,"配送","v",23
327,"遥控器","n",24
327,"做","v",25
327,"做","v",26
327,"真心","d",27
327,"售后","n",28
327,"真的","d",29
327,"难过","v",30
327,"东西","ns",31
327,"速度快","n",32
327,"售后","n",33
327,"慢如","x",34
327,"申请","v",35
327,"天","q",36
327,"回复","v",37
327,"刚买","x",38
327,"降价","n",39
327,"差评","x",40
328,"下载","v",1
328,"第三方","m",2
328,"软件","n",3
328,"爱奇艺","x",4
328,"真心","d",5
328,"不怎么样","l",6
328,"退货","v",7
328,"延误","v",8
329,"包太下","x",1
329,"装不下","v",2
329,"电脑","n",3
329,"后悔","v",4
329,"买此","x",5
329,"说好","v",6
329,"东西","ns",7
329,"送","v",8
329,"唱歌","n",9
329,"好听","v",10
329,"女人","n",11
329,"商品","n",12
329,"清晰","a",13
329,"早","a",14
329,"色彩","n",15
329,"好差","x",16
329,"便宜","a",17
329,"总规","x",18
329,"货","n",19
329,"按装","x",20
329,"师傅","nr",21
330,"正品","n",1
330,"三包","m",2
330,"时","n",3
330,"质量检查","n",4
330,"流程","n",5
330,"确保","v",6
330,"品质","n",7
330,"设计","vn",8
330,"之初","x",9
330,"金属","n",10
330,"机身","n",11
330,"结构","n",12
330,"强度","n",13
330,"优化","vn",14
330,"带有","v",15
330,"曲面","n",16
330,"美学","n",17
330,"设计","vn",18
330,"时","n",19
330,"多项","m",20
330,"测试","vn",21
330,"出售","vn",22
330,"商品","n",23
330,"三包","m",24
330,"质量","n",25
330,"原因","n",26
330,"导致","v",27
330,"法定","n",28
330,"三包","m",29
330,"履行职责","n",30
330,"保障","v",31
330,"权益","n",32
330,"后期","t",33
330,"中","f",34
330,"访问","v",35
330,"详细","ad",36
330,"生活","vn",37
331,"差评","x",1
331,"刚买","x",2
331,"减价","v",3
331,"包括","v",4
331,"收费","n",5
331,"烦","v",6
332,"带来","v",1
332,"不便","c",2
332,"全新","d",3
332,"未","d",4
332,"拆封","v",5
332,"正品","n",6
332,"三包","m",7
332,"时","n",8
332,"质量检查","n",9
332,"流程","n",10
332,"确保","v",11
332,"品质","n",12
332,"应用程序","n",13
332,"启动","vn",14
332,"过程","n",15
332,"中","f",16
332,"请求","v",17
332,"网络","n",18
332,"加载","v",19
332,"资源","n",20
332,"这一","x",21
332,"过程","n",22
332,"等待时间","n",23
332,"提升","v",24
332,"应用程序","n",25
332,"启动","vn",26
332,"启动时","l",27
332,"简洁","a",28
332,"情景","n",29
332,"化","n",30
332,"广告","n",31
332,"画面","n",32
332,"利用","n",33
332,"启动","vn",34
332,"时间","n",35
332,"枯燥乏味","i",36
332,"等待","v",37
332,"过程","n",38
332,"第三方","m",39
332,"内容","n",40
332,"广告","n",41
332,"视频","n",42
332,"无法控制","nz",43
332,"卸载","v",44
332,"非应用","l",45
332,"商店","n",46
332,"渠道","n",47
332,"三方","m",48
332,"中","f",49
332,"访问","v",50
332,"供应商","n",51
332,"详细","ad",52
332,"生活","vn",53
333,"物流","n",1
333,"影响","vn",2
333,"美丽","ns",3
333,"心情","n",4
333,"耐心","a",5
333,"提供","v",6
333,"信息","n",7
333,"非常重视","l",8
333,"深表歉意","vn",9
333,"带来","v",10
333,"不便","c",11
333,"订单","n",12
333,"分配","vn",13
333,"系统","n",14
333,"完善","v",15
333,"运行","v",16
333,"订单","n",17
333,"配送","v",18
333,"配送","v",19
333,"师傅","nr",20
333,"培训","vn",21
333,"确保","v",22
333,"送达","v",23
333,"手中","s",24
333,"未","d",25
333,"收到","v",26
333,"商品","n",27
333,"解决","v",28
333,"访问","v",29
333,"详细","ad",30
333,"生活","vn",31
334,"真的","d",1
334,"添麻烦","l",2
334,"本店","n",3
334,"正品","n",4
334,"店","n",5
334,"所售","v",6
334,"未","d",7
334,"拆封","v",8
334,"全新","d",9
334,"正品","n",10
334,"三包","m",11
334,"时","n",12
334,"质量检查","n",13
334,"流程","n",14
334,"确保","v",15
334,"品质","n",16
334,"应","v",17
334,"广电总局","nt",18
334,"网络","n",19
334,"盒子","n",20
334,"收看","v",21
334,"直播","vn",22
334,"力求","n",23
334,"小伙伴","n",24
334,"需求","v",25
334,"小伙伴","n",26
334,"赞许","v",27
334,"小伙伴","n",28
334,"满意","v",29
334,"中","f",30
334,"倾听","v",31
334,"小伙伴","n",32
334,"心声","n",33
334,"做出","v",34
334,"更多人","x",35
334,"满意","v",36
334,"技术","n",37
334,"解决","v",38
334,"针对性","n",39
334,"回复","v",40
334,"解答","v",41
334,"供应商","n",42
334,"详细","ad",43
334,"会为","x",44
334,"生活","vn",45
335,"机器","n",1
335,"师傅","nr",2
335,"太差","n",3
335,"家具","n",4
335,"碰坏","v",5
335,"色彩","n",6
335,"极差","n",7
335,"牛","n",8
335,"后悔","v",9
335,"死","v",10
335,"狗屎","n",11
335,"售后","n",12
335,"卖","v",13
335,"顾客","nr",14
335,"残次品","n",15
335,"发现","v",16
335,"全","a",17
335,"踢皮球","n",18
335,"耍","v",19
335,"人治","n",20
336,"购物","n",1
336,"过程","n",2
336,"满意","v",3
336,"交易","n",4
336,"带来","v",5
336,"不便","c",6
336,"深表歉意","vn",7
336,"提出","v",8
336,"部门","n",9
336,"之间","f",10
336,"合作","vn",11
336,"提高","v",12
336,"质量","n",13
336,"带来","v",14
336,"更好","d",15
336,"正品","n",16
336,"三包","m",17
336,"质量","n",18
336,"解决","v",19
336,"相关","v",20
336,"生活","vn",21
337,"画质","n",1
337,"感人","n",2
337,"开","v",3
337,"会员","n",4
337,"烦","v",5
338,"带来","v",1
338,"不便","c",2
338,"更好","d",3
338,"解答","v",4
338,"访问","v",5
338,"生活","vn",6
339,"不好","d",1
339,"购物","n",2
339,"本店","n",3
339,"正品","n",4
339,"店","n",5
339,"所售","v",6
339,"未","d",7
339,"拆封","v",8
339,"全新","d",9
339,"正品","n",10
339,"三包","m",11
339,"时","n",12
339,"质量检查","n",13
339,"流程","n",14
339,"确保","v",15
339,"品质","n",16
339,"检查","vn",17
339,"订单","n",18
339,"有误","vn",19
339,"点击","v",20
339,"确认","v",21
339,"收货","n",22
339,"订单","n",23
339,"分配","vn",24
339,"系统","n",25
339,"完善","v",26
339,"还会","x",27
339,"运行","v",28
339,"订单","n",29
339,"配送","v",30
339,"配送","v",31
339,"师傅","nr",32
339,"培训","vn",33
339,"确保","v",34
339,"送达","v",35
339,"手中","s",36
339,"未","d",37
339,"收到","v",38
339,"商品","n",39
339,"解决","v",40
339,"访问","v",41
339,"详细","ad",42
339,"生活","vn",43
340,"画面","n",1
340,"清晰","a",2
340,"总","b",3
340,"感觉","n",4
340,"模糊","a",5
341,"正品","n",1
341,"三包","m",2
341,"时","n",3
341,"质量检查","n",4
341,"流程","n",5
341,"确保","v",6
341,"品质","n",7
341,"本款","n",8
341,"采用","v",9
341,"清晰","a",10
341,"高","a",11
341,"清屏","n",12
341,"画面","n",13
341,"细腻","a",14
341,"逼真","v",15
341,"色彩","n",16
341,"明亮动人","n",17
341,"播放","v",18
341,"影视","n",19
341,"中","f",20
341,"片源","n",21
341,"时","n",22
341,"点击","v",23
341,"遥控器","n",24
341,"菜","n",25
341,"单键","n",26
341,"选择","v",27
341,"清晰度","n",28
341,"播放","v",29
341,"影视","n",30
341,"中","f",31
341,"片源","n",32
341,"时","n",33
341,"设置","vn",34
341,"清晰度","n",35
341,"播放","v",36
341,"后期","t",37
341,"中","f",38
341,"访问","v",39
341,"供应商","n",40
341,"详细","ad",41
341,"生活","vn",42
342,"实在","v",1
342,"外观","n",2
342,"好看","v",3
342,"蓝牙","ns",4
342,"功能","n",5
342,"太","d",6
342,"鸡肋","n",7
342,"手机","n",8
342,"语音","n",9
342,"功能","n",10
342,"不好","d",11
342,"播放","v",12
342,"音乐","n",13
342,"播放","v",14
342,"电影","n",15
342,"反正","d",16
342,"软件","n",17
342,"优化","vn",18
342,"有待","v",19
342,"至少","d",20
342,"做","v",21
343,"全新","d",1
343,"未","d",2
343,"拆封","v",3
343,"正品","n",4
343,"三包","m",5
343,"时","n",6
343,"质量检查","n",7
343,"流程","n",8
343,"确保","v",9
343,"品质","n",10
343,"放心","v",11
343,"完善","v",12
343,"售后","n",13
343,"及时处理","i",14
343,"售后","n",15
343,"详细","ad",16
343,"生活","vn",17
344,"装修","v",1
344,"收","v",2
344,"装修费","n",3
344,"几天","m",4
344,"装","v",5
345,"选材","n",1
345,"工艺","n",2
345,"优秀","a",3
345,"细细","a",4
345,"体会","n",5
345,"发现","v",6
345,"美好","a",7
345,"技术","n",8
345,"访问","v",9
345,"供应商","n",10
345,"详细","ad",11
345,"生活","vn",12
346,"带来","v",1
346,"不便","c",2
346,"人员","n",3
346,"培训","vn",4
346,"改善","v",5
346,"员工","n",6
346,"培训","vn",7
346,"提升","v",8
346,"水平","n",9
346,"力求","n",10
346,"提供","v",11
346,"更好","d",12
346,"购物","n",13
346,"时","n",14
346,"质量检查","n",15
346,"流程","n",16
346,"确保","v",17
346,"品质","n",18
346,"中","f",19
346,"访问","v",20
346,"供应商","n",21
346,"详细","ad",22
346,"对话","n",23
346,"窗口","s",24
346,"输入","v",25
346,"人工","n",26
346,"生活","vn",27
347,"正品","n",1
347,"三包","m",2
347,"时","n",3
347,"质量检查","n",4
347,"流程","n",5
347,"确保","v",6
347,"品质","n",7
347,"需求","v",8
347,"解决","v",9
347,"供应商","n",10
347,"解答","v",11
347,"详细","ad",12
347,"法定","n",13
347,"三包","m",14
347,"履行职责","n",15
347,"保障","v",16
347,"权益","n",17
347,"生活","vn",18
347,"全心全意","i",19
348,"底座","n",1
348,"收费","n",2
348,"画质","n",3
348,"老婆","n",4
348,"不好","d",5
348,"屏幕","n",6
348,"不太好","v",7
349,"投屏","x",1
349,"效果","n",2
349,"太差","n",3
349,"全是","x",4
349,"马赛克","nr",5
349,"视频","n",6
349,"会员","n",7
349,"高清","nr",8
350,"商品","n",1
350,"坑","n",2
350,"预约","v",3
350,"上门","ns",4
350,"需求","v",5
350,"真的","d",6
350,"找","v",7
350,"厂商","n",8
350,"付费","v",9
351,"看着","v",1
351,"看着","v",2
351,"来个","x",3
351,"广告","n",4
351,"差评","x",5
352,"太坑","x",1
352,"昨天","t",2
352,"订单","n",3
352,"单机版","b",4
352,"价格","n",5
352,"价格","n",6
352,"保护","v",7
352,"乱涨价","i",8
352,"降价","n",9
352,"实在","v",10
352,"令人","nrt",11
352,"反感","v",12
352,"滴","v",13
352,"效果","n",14
352,"带来","v",15
352,"不便","c",16
352,"高峰","nr",17
352,"时段","n",18
352,"一对","m",19
352,"同一时间","d",20
352,"点","m",21
352,"回复","v",22
352,"理解","v",23
352,"全店","x",24
352,"任一","r",25
352,"留言","v",26
352,"第一","m",27
352,"时间","n",28
352,"回复","v",29
352,"哒","zg",30
352,"后期","t",31
352,"中","f",32
352,"访问","v",33
352,"详细","ad",34
352,"生活","vn",35
353,"带来","v",1
353,"不好","d",2
353,"非常重视","l",3
353,"不断加强","i",4
353,"意识","n",5
353,"提升","v",6
353,"水平","n",7
353,"环节","n",8
353,"中","f",9
353,"不断完善","l",10
353,"提供","v",11
353,"更好","d",12
353,"购物","n",13
353,"商品","n",14
353,"介绍","v",15
353,"页面","n",16
353,"下方","f",17
353,"收费","n",18
353,"标准","n",19
353,"时","n",20
353,"质量检查","n",21
353,"流程","n",22
353,"确保","v",23
353,"品质","n",24
353,"中","f",25
353,"访问","v",26
353,"供应商","n",27
353,"详细","ad",28
353,"生活","vn",29
354,"挂","v",1
354,"墙上","s",2
354,"放在","v",3
354,"桌子","n",4
354,"收","v",5
354,"块钱","n",6
354,"费","v",7
354,"撒子","x",8
354,"差评","x",9
355,"应用程序","n",1
355,"启动","vn",2
355,"过程","n",3
355,"中","f",4
355,"请求","v",5
355,"网络","n",6
355,"加载","v",7
355,"资源","n",8
355,"这一","x",9
355,"过程","n",10
355,"等待时间","n",11
355,"提升","v",12
355,"应用程序","n",13
355,"启动","vn",14
355,"启动时","l",15
355,"简洁","a",16
355,"情景","n",17
355,"化","n",18
355,"广告","n",19
355,"画面","n",20
355,"利用","n",21
355,"启动","vn",22
355,"时间","n",23
355,"枯燥乏味","i",24
355,"等待","v",25
355,"过程","n",26
355,"第三方","m",27
355,"内容","n",28
355,"广告","n",29
355,"视频","n",30
355,"无法控制","nz",31
355,"卸载","v",32
355,"非应用","l",33
355,"商店","n",34
355,"渠道","n",35
355,"三方","m",36
355,"后期","t",37
355,"中","f",38
355,"访问","v",39
355,"供应商","n",40
355,"详细","ad",41
355,"生活","vn",42
356,"真的","d",1
356,"添麻烦","l",2
356,"本店","n",3
356,"正品","n",4
356,"店","n",5
356,"所售","v",6
356,"未","d",7
356,"拆封","v",8
356,"全新","d",9
356,"正品","n",10
356,"三包","m",11
356,"时","n",12
356,"质量检查","n",13
356,"流程","n",14
356,"确保","v",15
356,"品质","n",16
356,"分辨率","n",17
356,"画面","n",18
356,"层次","m",19
356,"视觉效果","n",20
356,"惊艳","a",21
356,"震撼","v",22
356,"画质","n",23
356,"技术","n",24
356,"提供","v",25
356,"动态","n",26
356,"图像","n",27
356,"细节","n",28
356,"亮部","x",29
356,"暗部","x",30
356,"清晰","a",31
356,"展现","v",32
356,"画面","n",33
356,"生动","vn",34
356,"真实","d",35
356,"选择","v",36
356,"高清","nr",37
356,"片源","n",38
356,"观赏","v",39
356,"确认","v",40
356,"系统","n",41
356,"版本","n",42
356,"是否是","l",43
356,"最新","d",44
356,"升级","vn",45
356,"更新","d",46
356,"解决","v",47
356,"妹子","n",48
356,"解答","v",49
356,"详细","ad",50
356,"生活","vn",51
356,"全心全意","i",52
357,"非常重视","l",1
357,"不断加强","i",2
357,"意识","n",3
357,"提升","v",4
357,"水平","n",5
357,"环节","n",6
357,"中","f",7
357,"不断完善","l",8
357,"提供","v",9
357,"更好","d",10
357,"购物","n",11
357,"保证","v",12
357,"售后","n",13
357,"网点","n",14
357,"调试","vn",15
357,"商品","n",16
357,"介绍","v",17
357,"页面","n",18
357,"下方","f",19
357,"明细","ad",20
357,"核实","n",21
357,"查看","v",22
357,"力争","nz",23
357,"每一件","l",24
357,"极致","d",25
357,"材料","n",26
357,"设计","vn",27
357,"质量","n",28
357,"优秀","a",29
357,"技术","n",30
357,"访问","v",31
357,"供应商","n",32
357,"详细","ad",33
357,"生活","vn",34
358,"带来","v",1
358,"不便","c",2
358,"访问","v",3
358,"生活","vn",4
359,"想","v",1
359,"店铺","n",2
359,"拉黑","x",3
359,"店铺","n",4
359,"购买","v",5
359,"电器","n",6
359,"破","v",7
359,"恨不得","d",8
359,"砸掉","v",9
359,"态度","n",10
359,"气","n",11
359,"无锡","ns",12
359,"奉劝","v",13
359,"花钱买","ns",14
359,"东西","ns",15
359,"换个","x",16
359,"品牌","n",17
359,"换个","x",18
359,"店铺","n",19
359,"这家","r",20
359,"店铺","n",21
359,"质量","n",22
359,"火大","a",23
359,"态度","n",24
359,"崩溃","v",25
359,"失望透顶","n",26
359,"售后","n",27
359,"太差","n",28
359,"祝你们","nr",29
359,"早日","t",30
359,"倒闭","v",31
360,"总体","n",1
360,"划算","v",2
360,"会员","n",3
360,"太多","ns",4
360,"办","v",5
360,"影视","n",6
360,"会员","n",7
360,"儿童","n",8
360,"动画片","n",9
360,"软件","n",10
360,"会员","n",11
360,"可气","v",12
360,"动画片","n",13
360,"只能","v",14
360,"一集","m",15
360,"剩下","v",16
360,"会员","n",17
360,"广告","n",18
360,"会员","n",19
360,"一月","m",20
360,"三十","m",21
360,"受骗","v",22
360,"感觉","n",23
360,"办","v",24
360,"好几个","m",25
360,"会员","n",26
360,"模糊","a",27
361,"全新","d",1
361,"未","d",2
361,"拆封","v",3
361,"正品","n",4
361,"三包","m",5
361,"时","n",6
361,"质量检查","n",7
361,"流程","n",8
361,"确保","v",9
361,"品质","n",10
361,"开机","n",11
361,"卡","n",12
361,"开","v",13
361,"机界面","n",14
361,"方法","n",15
361,"操作","v",16
361,"断电","n",17
361,"重启","v",18
361,"点击","v",19
361,"电源","n",20
361,"键后","x",21
361,"屏幕","n",22
361,"显示","v",23
361,"遥控器","n",24
361,"电源","n",25
361,"键及","x",26
361,"主机","b",27
361,"电源","n",28
361,"键","n",29
361,"开机","n",30
361,"遥控器","n",31
361,"开机","n",32
361,"排查","vn",33
361,"遥控器","n",34
361,"电源","n",35
361,"键","n",36
361,"开机","n",37
361,"售后","n",38
361,"检测","vn",39
361,"查看","v",40
361,"电源","n",41
361,"键","n",42
361,"点击","v",43
361,"电源","n",44
361,"键后","x",45
361,"卡","n",46
361,"开","v",47
361,"机界面","n",48
361,"清除","v",49
361,"数据","n",50
361,"重启","v",51
361,"屏幕","n",52
361,"音效","n",53
361,"更好","d",54
361,"便宜","a",55
361,"观看","v",56
361,"试试","vn",57
361,"后续","v",58
361,"中","f",59
361,"访问","v",60
361,"供应商","n",61
361,"详细","ad",62
361,"生活","vn",63
362,"全新","d",1
362,"未","d",2
362,"拆封","v",3
362,"正品","n",4
362,"三包","m",5
362,"时","n",6
362,"质量检查","n",7
362,"流程","n",8
362,"确保","v",9
362,"品质","n",10
362,"不知","v",11
362,"中","f",12
362,"情况","n",13
362,"详细描述","n",14
362,"告知","v",15
362,"针对性","n",16
362,"回复","v",17
362,"解答","v",18
362,"中","f",19
362,"访问","v",20
362,"供应商","n",21
362,"详细","ad",22
362,"生活","vn",23
363,"送货","v",1
363,"司机","n",2
363,"爷","ng",3
363,"货一放","x",4
363,"想","v",5
363,"走","v",6
363,"教","v",7
363,"验货","vn",8
363,"想","v",9
363,"走","v",10
363,"瞪","v",11
363,"两眼","m",12
363,"政策","n",13
364,"售后","n",1
364,"差","a",2
364,"不帮","x",3
364,"调试","vn",4
364,"评价","n",5
364,"效果","n",6
365,"新机","n",1
365,"开机","n",2
365,"黑点","n",3
366,"不好","d",1
366,"购物","n",2
366,"本店","n",3
366,"正品","n",4
366,"店","n",5
366,"所售","v",6
366,"未","d",7
366,"拆封","v",8
366,"全新","d",9
366,"正品","n",10
366,"三包","m",11
366,"时","n",12
366,"质量检查","n",13
366,"流程","n",14
366,"确保","v",15
366,"品质","n",16
366,"开通","v",17
366,"会员","n",18
366,"专区","n",19
366,"会员","n",20
366,"单独","d",21
366,"付费","v",22
366,"观看","v",23
366,"可供","v",24
366,"免费","vn",25
366,"观看","v",26
366,"影片","n",27
366,"最新","d",28
366,"稳定版","n",29
366,"荣誉","nr",30
366,"内测","v",31
366,"版均","x",32
366,"付费","v",33
366,"版块","n",34
366,"观看","v",35
366,"付费","v",36
366,"影片","n",37
366,"升级","vn",38
366,"最新","d",39
366,"版本","n",40
366,"见谅","v",41
366,"技术","n",42
366,"访问","v",43
366,"供应商","n",44
366,"详细","ad",45
366,"生活","vn",46
367,"差","a",1
367,"售后","n",2
367,"极差","n",3
367,"从来没","d",4
367,"差评","x",5
368,"不错","a",1
368,"太坑","x",2
368,"大坑","n",3
369,"天天","t",1
369,"降价","n",2
369,"告诉","v",3
369,"怎么回事","l",4
369,"天天","t",5
369,"降","v",6
369,"天天","t",7
369,"降","v",8
369,"坑","n",9
369,"不好","d",10
369,"购物","n",11
369,"本店","n",12
369,"正品","n",13
369,"店","n",14
369,"所售","v",15
369,"未","d",16
369,"拆封","v",17
369,"全新","d",18
369,"正品","n",19
369,"三包","m",20
369,"选购","v",21
369,"该款","r",22
369,"厂家","n",23
369,"提供","v",24
369,"上门","ns",25
369,"拨打","v",26
369,"全国","n",27
369,"统一","vn",28
369,"客户","n",29
369,"预约","v",30
369,"电话","n",31
369,"周一","t",32
369,"周日","t",33
369,"商品","n",34
369,"介绍","v",35
369,"页面","n",36
369,"下方","f",37
369,"收费","n",38
369,"标准","n",39
369,"打造","v",40
369,"每一款","r",41
369,"细节","n",42
369,"采用","v",43
369,"国际","n",44
369,"一流","n",45
369,"质量","n",46
369,"水平","n",47
369,"访问","v",48
369,"详细","ad",49
369,"生活","vn",50
370,"授权","v",1
370,"全新","d",2
370,"未","d",3
370,"拆封","v",4
370,"质量","n",5
370,"可靠","v",6
370,"国家","n",7
370,"三包","m",8
370,"签收","v",9
370,"验货","vn",10
370,"出现异常","l",11
370,"生活","vn",12
371,"发现","v",1
371,"俩个","m",2
371,"角用","x",3
371,"手","n",4
371,"轻轻","d",5
371,"按压","v",6
371,"缝隙","n",7
371,"很大","a",8
371,"沟通","v",9
371,"换","nz",10
371,"一台","m",11
371,"俩个","m",12
371,"角有","x",13
371,"生产工艺","n",14
371,"合格","n",15
371,"懒得","v",16
371,"再换","x",17
371,"卖","v",18
371,"朋友","n",19
371,"选择","v",20
371,"品牌","n",21
371,"选择","v",22
371,"心情","n",23
371,"理解","v",24
371,"价格","n",25
371,"市场","n",26
371,"波动","vn",27
371,"每日","r",28
371,"涨价","n",29
371,"降价","n",30
371,"促销","v",31
371,"变化","vn",32
371,"价格","n",33
371,"购买","v",34
371,"时有","x",35
371,"变动","vn",36
371,"早","a",37
371,"带来","v",38
371,"价格","n",39
371,"保护","v",40
371,"需求","v",41
371,"访问","v",42
371,"详细","ad",43
371,"生活","vn",44
372,"花","v",1
372,"几天","m",2
372,"约","d",3
372,"收费","n",4
372,"送来","v",5
372,"几天","m",6
372,"没人","l",7
372,"房间","n",8
372,"堆","v",9
372,"时","n",10
372,"到位","v",11
373,"全新","d",1
373,"未","d",2
373,"拆封","v",3
373,"正品","n",4
373,"三包","m",5
373,"时","n",6
373,"质量检查","n",7
373,"流程","n",8
373,"确保","v",9
373,"品质","n",10
373,"知晓","v",11
373,"准确","a",12
373,"状况","n",13
373,"访问","v",14
373,"详细","ad",15
373,"生活","vn",16
374,"遥控器","n",1
374,"质量","n",2
374,"很差","x",3
374,"五天","t",4
374,"符号","n",5
374,"磨","v",6
374,"差评","x",7
374,"解决","v",8
374,"态度","n",9
374,"差","a",10
375,"带来","v",1
375,"不便","c",2
375,"方法","n",3
375,"排查","vn",4
375,"更换","v",5
375,"遥控器","n",6
375,"电池","n",7
375,"排查","vn",8
375,"电量","n",9
375,"充足","a",10
375,"确认","v",11
375,"方式","n",12
375,"正确","ad",13
375,"红外","nr",14
375,"遥控器","n",15
375,"对准","n",16
375,"盒子","n",17
375,"红外","nr",18
375,"接收","v",19
375,"位置","v",20
375,"控制","v",21
375,"操控","v",22
375,"点击","v",23
375,"长","a",24
375,"遥控器","n",25
375,"按键","n",26
375,"手机","n",27
375,"相机","d",28
375,"拍摄","v",29
375,"遥控器","n",30
375,"顶部","f",31
375,"蓝牙","ns",32
375,"遥控器","n",33
375,"确认","v",34
375,"蓝牙","ns",35
375,"遥控器","n",36
375,"软件","n",37
375,"版本","n",38
375,"是否是","l",39
375,"版本","n",40
375,"确认","v",41
375,"遥控器","n",42
375,"软件","n",43
375,"版本","n",44
375,"路径","n",45
375,"设置","vn",46
375,"蓝牙","ns",47
375,"配对","v",48
375,"设备","vn",49
375,"蓝牙","ns",50
375,"遥控器","n",51
375,"版本号","n",52
375,"检查","vn",53
375,"环境","n",54
375,"干扰","v",55
375,"已知","v",56
375,"红外","nr",57
375,"干扰源","n",58
375,"包括","v",59
375,"具备","v",60
375,"主动式","b",61
375,"功能","n",62
375,"机","n",63
375,"蓝牙","ns",64
375,"干扰","v",65
375,"频段","n",66
375,"无线","n",67
375,"鼠标","n",68
375,"键盘","n",69
375,"手机","n",70
375,"蓝牙","ns",71
375,"更换","v",72
375,"遥控器","n",73
375,"身边","s",74
375,"同型号","n",75
375,"遥控器","n",76
375,"控制","v",77
375,"遥控器","n",78
375,"申请","v",79
375,"售后","n",80
375,"包容","v",81
375,"生活","vn",82
376,"不好","d",1
376,"购物","n",2
376,"本店","n",3
376,"正品","n",4
376,"店","n",5
376,"所售","v",6
376,"未","d",7
376,"拆封","v",8
376,"全新","d",9
376,"正品","n",10
376,"三包","m",11
376,"时","n",12
376,"质量检查","n",13
376,"流程","n",14
376,"确保","v",15
376,"品质","n",16
376,"生活","vn",17
377,"画面","n",1
377,"超级","b",2
377,"清晰","a",3
377,"一星","x",4
377,"垃圾","n",5
378,"选择","v",1
378,"心情","n",2
378,"理解","v",3
378,"价格","n",4
378,"市场","n",5
378,"波动","vn",6
378,"涨价","n",7
378,"降价","n",8
378,"促销","v",9
378,"变化","vn",10
378,"价格","n",11
378,"购买","v",12
378,"时有","x",13
378,"变动","vn",14
378,"早","a",15
378,"带来","v",16
378,"价格","n",17
378,"需求","v",18
378,"访问","v",19
378,"详细","ad",20
378,"生活","vn",21
379,"选择","v",1
379,"心情","n",2
379,"理解","v",3
379,"授权","v",4
379,"全新","d",5
379,"未","d",6
379,"拆封","v",7
379,"正品","n",8
379,"质量","n",9
379,"可靠","v",10
379,"国家","n",11
379,"三包","m",12
379,"商品","n",13
379,"活动","vn",14
379,"商品","n",15
379,"页面","n",16
379,"显示","v",17
379,"为准","v",18
379,"商品","n",19
379,"参加","v",20
379,"活动","vn",21
379,"活动","vn",22
379,"访问","v",23
379,"详细","ad",24
379,"生活","vn",25
380,"不让","v",1
380,"验货","vn",2
380,"司机","n",3
380,"送","v",4
380,"走","v",5
380,"验货","vn",6
380,"师傅","nr",7
380,"道理","n",8
380,"评价","n",9
381,"全新","d",1
381,"未","d",2
381,"拆封","v",3
381,"正品","n",4
381,"三包","m",5
381,"时","n",6
381,"质量检查","n",7
381,"流程","n",8
381,"确保","v",9
381,"品质","n",10
381,"保证","v",11
381,"售后","n",12
381,"网点","n",13
381,"调试","vn",14
381,"商品","n",15
381,"介绍","v",16
381,"页面","n",17
381,"下方","f",18
381,"明细","ad",19
381,"核实","n",20
381,"查看","v",21
381,"力争","nz",22
381,"每一件","l",23
381,"极致","d",24
381,"材料","n",25
381,"设计","vn",26
381,"质量","n",27
381,"优秀","a",28
381,"技术","n",29
381,"访问","v",30
381,"供应商","n",31
381,"详细","ad",32
381,"生活","vn",33
382,"平衡","a",1
382,"差一","x",2
382,"厘米","q",3
382,"找","v",4
382,"解决","v",5
382,"找","v",6
382,"师傅","nr",7
382,"压压","n",8
382,"底座","n",9
382,"歪","v",10
382,"压","v",11
382,"全新","d",12
382,"未","d",13
382,"拆封","v",14
382,"正品","n",15
382,"三包","m",16
382,"时","n",17
382,"质量检查","n",18
382,"流程","n",19
382,"确保","v",20
382,"品质","n",21
382,"超高","v",22
382,"清","t",23
382,"画质","n",24
382,"分辨率","n",25
382,"细节","n",26
382,"分毫","m",27
382,"毕现","v",28
382,"瞬间","t",29
382,"清晰可见","l",30
382,"高","a",31
382,"动态","n",32
382,"图像","n",33
382,"色彩","n",34
382,"生动","vn",35
382,"细节","n",36
382,"物体","n",37
382,"真实","d",38
382,"多彩","b",39
382,"眼见","n",40
382,"所得","v",41
382,"中","f",42
382,"访问","v",43
382,"详细","ad",44
382,"生活","vn",45
383,"反正","d",1
383,"坐在","v",2
383,"沙发","nz",3
383,"心情","n",4
383,"低落","v",5
383,"太","d",6
383,"高清","nr",7
384,"质量","n",1
384,"挂到","v",2
384,"墙上","s",3
384,"两个","m",4
384,"问呐","x",5
385,"工作人员","n",1
385,"上门","ns",2
385,"解决","v",3
385,"不行","v",4
385,"事","n",5
385,"找","v",6
385,"费劲","a",7
385,"死","v",8
385,"说句话","l",9
385,"磨叽","n",10
385,"半天","m",11
386,"说好","v",1
386,"免费送","v",2
386,"优质","n",3
386,"挂架","v",4
386,"收费","n",5
386,"坑人","n",6
386,"太","d",7
386,"垃圾","n",8
387,"千万别","i",1
387,"伤心","n",2
388,"不好","d",1
388,"购物","n",2
388,"本店","n",3
388,"正品","n",4
388,"店","n",5
388,"所售","v",6
388,"未","d",7
388,"拆封","v",8
388,"全新","d",9
388,"正品","n",10
388,"三包","m",11
388,"选购","v",12
